raceId,driverId,pit_stop_number,Pit_lap,pit_timestamp,pit_duration,pit_milliseconds,RaceName,driverRef
841,153,1,1,17:05:23,26.898,26898,2011-Australian Grand Prix,alguersuari
841,30,1,1,17:05:52,25.021,25021,2011-Australian Grand Prix,michael_schumacher
841,17,1,11,17:20:48,23.426,23426,2011-Australian Grand Prix,webber
841,4,1,12,17:22:34,23.251,23251,2011-Australian Grand Prix,alonso
841,13,1,13,17:24:10,23.842,23842,2011-Australian Grand Prix,massa
841,22,1,13,17:24:29,23.643,23643,2011-Australian Grand Prix,barrichello
841,20,1,14,17:25:17,22.603,22603,2011-Australian Grand Prix,vettel
841,814,1,14,17:26:03,24.863,24863,2011-Australian Grand Prix,resta
841,816,1,14,17:26:50,25.259,25259,2011-Australian Grand Prix,ambrosio
841,67,1,15,17:27:34,25.342,25342,2011-Australian Grand Prix,buemi
841,2,1,15,17:27:41,22.994,22994,2011-Australian Grand Prix,heidfeld
841,1,1,16,17:28:24,23.227,23227,2011-Australian Grand Prix,hamilton
841,808,1,16,17:28:39,24.535,24535,2011-Australian Grand Prix,petrov
841,3,1,16,17:29:00,23.716,23716,2011-Australian Grand Prix,rosberg
841,155,1,16,17:29:06,24.064,24064,2011-Australian Grand Prix,kobayashi
841,16,1,16,17:29:08,25.978,25978,2011-Australian Grand Prix,sutil
841,15,1,16,17:29:49,24.899,24899,2011-Australian Grand Prix,trulli
841,18,1,17,17:30:24,16.867,16867,2011-Australian Grand Prix,button
841,153,2,17,17:31:06,24.463,24463,2011-Australian Grand Prix,alguersuari
841,5,1,17,17:31:11,24.865,24865,2011-Australian Grand Prix,kovalainen
841,30,2,17,17:32:08,23.988,23988,2011-Australian Grand Prix,michael_schumacher
841,10,1,18,17:33:02,23.792,23792,2011-Australian Grand Prix,glock
841,18,2,19,17:33:53,23.303,23303,2011-Australian Grand Prix,button
841,815,1,23,17:40:27,23.438,23438,2011-Australian Grand Prix,perez
841,22,2,23,17:40:45,37.856,37856,2011-Australian Grand Prix,barrichello
841,17,2,26,17:44:29,22.52,22520,2011-Australian Grand Prix,webber
841,4,2,27,17:46:04,24.733,24733,2011-Australian Grand Prix,alonso
841,22,3,28,17:49:07,16.892,16892,2011-Australian Grand Prix,barrichello
841,67,2,29,17:49:47,23.1,23100,2011-Australian Grand Prix,buemi
841,2,2,30,17:51:32,25.098,25098,2011-Australian Grand Prix,heidfeld
841,13,2,31,17:52:28,24.5,24500,2011-Australian Grand Prix,massa
841,155,2,32,17:54:21,24.192,24192,2011-Australian Grand Prix,kobayashi
841,20,2,36,17:59:17,24.036,24036,2011-Australian Grand Prix,vettel
841,1,2,36,17:59:29,23.199,23199,2011-Australian Grand Prix,hamilton
841,153,3,35,17:59:45,26.348,26348,2011-Australian Grand Prix,alguersuari
841,808,2,36,17:59:47,25.683,25683,2011-Australian Grand Prix,petrov
841,814,2,36,18:00:48,24.332,24332,2011-Australian Grand Prix,resta
841,18,3,37,18:01:49,22.681,22681,2011-Australian Grand Prix,button
841,16,2,37,18:02:15,23.871,23871,2011-Australian Grand Prix,sutil
841,15,2,37,18:03:55,24.848,24848,2011-Australian Grand Prix,trulli
841,816,2,38,18:06:53,26.446,26446,2011-Australian Grand Prix,ambrosio
841,17,3,41,18:07:37,26.23,26230,2011-Australian Grand Prix,webber
841,22,4,40,18:08:03,26.309,26309,2011-Australian Grand Prix,barrichello
841,4,3,42,18:09:08,24.181,24181,2011-Australian Grand Prix,alonso
841,13,3,48,18:18:54,24.095,24095,2011-Australian Grand Prix,massa
842,16,1,3,16:09:07,31.694,31694,2011-Malaysian Grand Prix,sutil
842,22,1,3,16:10:04,32.978,32978,2011-Malaysian Grand Prix,barrichello
842,17,1,10,16:21:21,22.572,22572,2011-Malaysian Grand Prix,webber
842,814,1,11,16:23:16,22.773,22773,2011-Malaysian Grand Prix,resta
842,1,1,12,16:24:40,22.552,22552,2011-Malaysian Grand Prix,hamilton
842,20,1,13,16:26:17,23.019,23019,2011-Malaysian Grand Prix,vettel
842,2,1,13,16:26:28,23.9,23900,2011-Malaysian Grand Prix,heidfeld
842,18,1,13,16:26:29,22.4,22400,2011-Malaysian Grand Prix,button
842,13,1,13,16:26:30,29.224,29224,2011-Malaysian Grand Prix,massa
842,15,1,13,16:27:03,25.516,25516,2011-Malaysian Grand Prix,trulli
842,4,1,14,16:28:15,23.152,23152,2011-Malaysian Grand Prix,alonso
842,30,1,14,16:28:34,22.576,22576,2011-Malaysian Grand Prix,michael_schumacher
842,808,1,15,16:30:10,23.182,23182,2011-Malaysian Grand Prix,petrov
842,67,1,15,16:30:23,23.28,23280,2011-Malaysian Grand Prix,buemi
842,3,1,15,16:30:37,24.967,24967,2011-Malaysian Grand Prix,rosberg
842,5,1,15,16:30:37,29.084,29084,2011-Malaysian Grand Prix,kovalainen
842,153,1,16,16:32:25,23.584,23584,2011-Malaysian Grand Prix,alguersuari
842,16,2,16,16:32:31,22.046,22046,2011-Malaysian Grand Prix,sutil
842,155,1,17,16:33:53,23.28,23280,2011-Malaysian Grand Prix,kobayashi
842,815,1,17,16:34:14,23.597,23597,2011-Malaysian Grand Prix,perez
842,10,1,17,16:34:28,24.617,24617,2011-Malaysian Grand Prix,glock
842,816,1,17,16:34:39,26.252,26252,2011-Malaysian Grand Prix,ambrosio
842,24,1,17,16:34:56,27.815,27815,2011-Malaysian Grand Prix,liuzzi
842,22,2,17,16:35:41,24.502,24502,2011-Malaysian Grand Prix,barrichello
842,67,2,20,16:39:30,29.843,29843,2011-Malaysian Grand Prix,buemi
842,17,2,22,16:42:37,21.991,21991,2011-Malaysian Grand Prix,webber
842,18,2,23,16:44:11,22.471,22471,2011-Malaysian Grand Prix,button
842,1,2,24,16:45:48,22.611,22611,2011-Malaysian Grand Prix,hamilton
842,814,2,24,16:46:20,22.419,22419,2011-Malaysian Grand Prix,resta
842,20,2,25,16:47:27,21.893,21893,2011-Malaysian Grand Prix,vettel
842,4,2,26,16:49:19,23.894,23894,2011-Malaysian Grand Prix,alonso
842,2,2,26,16:49:31,23.221,23221,2011-Malaysian Grand Prix,heidfeld
842,13,2,27,16:51:17,22.541,22541,2011-Malaysian Grand Prix,massa
842,808,2,27,16:51:25,22.68,22680,2011-Malaysian Grand Prix,petrov
842,30,2,28,16:53:26,22.261,22261,2011-Malaysian Grand Prix,michael_schumacher
842,3,2,29,16:55:28,22.577,22577,2011-Malaysian Grand Prix,rosberg
842,17,3,32,17:00:01,22.069,22069,2011-Malaysian Grand Prix,webber
842,153,2,32,17:00:55,22.888,22888,2011-Malaysian Grand Prix,alguersuari
842,16,3,32,17:00:56,22.55,22550,2011-Malaysian Grand Prix,sutil
842,67,3,32,17:01:03,27.439,27439,2011-Malaysian Grand Prix,buemi
842,5,2,34,17:04:41,23.336,23336,2011-Malaysian Grand Prix,kovalainen
842,10,2,34,17:05:19,24.429,24429,2011-Malaysian Grand Prix,glock
842,816,2,35,17:07:20,24.416,24416,2011-Malaysian Grand Prix,ambrosio
842,155,2,36,17:07:26,23.442,23442,2011-Malaysian Grand Prix,kobayashi
842,1,3,37,17:08:28,25.382,25382,2011-Malaysian Grand Prix,hamilton
842,814,3,37,17:09:21,23.977,23977,2011-Malaysian Grand Prix,resta
842,18,3,38,17:10:13,22.483,22483,2011-Malaysian Grand Prix,button
842,13,3,38,17:10:28,22.893,22893,2011-Malaysian Grand Prix,massa
842,2,3,39,17:12:09,22.602,22602,2011-Malaysian Grand Prix,heidfeld
842,24,2,38,17:13:32,26.554,26554,2011-Malaysian Grand Prix,liuzzi
842,3,3,40,17:15:05,22.526,22526,2011-Malaysian Grand Prix,rosberg
842,20,3,41,17:15:08,22.313,22313,2011-Malaysian Grand Prix,vettel
842,4,3,41,17:15:25,23.812,23812,2011-Malaysian Grand Prix,alonso
842,30,3,42,17:18:08,22.227,22227,2011-Malaysian Grand Prix,michael_schumacher
842,17,4,43,17:19:10,22.161,22161,2011-Malaysian Grand Prix,webber
842,808,3,44,17:21:08,28.694,28694,2011-Malaysian Grand Prix,petrov
842,4,4,46,17:24:24,27.182,27182,2011-Malaysian Grand Prix,alonso
842,24,3,44,17:25:07,38.823,38823,2011-Malaysian Grand Prix,liuzzi
842,1,4,52,17:34:48,22.466,22466,2011-Malaysian Grand Prix,hamilton
843,153,1,9,15:19:36,22.419,22419,2011-Chinese Grand Prix,alguersuari
843,24,1,9,15:20:00,14.16,14160,2011-Chinese Grand Prix,liuzzi
843,30,1,10,15:21:12,20.522,20522,2011-Chinese Grand Prix,michael_schumacher
843,17,1,10,15:21:27,23.442,23442,2011-Chinese Grand Prix,webber
843,813,1,10,15:21:35,23.16,23160,2011-Chinese Grand Prix,maldonado
843,814,1,11,15:22:57,21.989,21989,2011-Chinese Grand Prix,resta
843,3,1,12,15:24:32,20.771,20771,2011-Chinese Grand Prix,rosberg
843,67,1,12,15:24:56,22.01,22010,2011-Chinese Grand Prix,buemi
843,18,1,14,15:27:59,23.779,23779,2011-Chinese Grand Prix,button
843,20,1,14,15:28:00,21.995,21995,2011-Chinese Grand Prix,vettel
843,155,1,14,15:28:17,21.855,21855,2011-Chinese Grand Prix,kobayashi
843,13,1,15,15:29:47,21.624,21624,2011-Chinese Grand Prix,massa
843,1,1,15,15:29:49,20.878,20878,2011-Chinese Grand Prix,hamilton
843,16,1,15,15:30:01,20.989,20989,2011-Chinese Grand Prix,sutil
843,4,1,16,15:31:34,22.524,22524,2011-Chinese Grand Prix,alonso
843,815,1,16,15:31:55,21.473,21473,2011-Chinese Grand Prix,perez
843,22,1,16,15:32:01,21.709,21709,2011-Chinese Grand Prix,barrichello
843,67,2,16,15:32:19,24.722,24722,2011-Chinese Grand Prix,buemi
843,10,1,16,15:32:33,22.683,22683,2011-Chinese Grand Prix,glock
843,808,1,17,15:33:36,21.981,21981,2011-Chinese Grand Prix,petrov
843,2,1,18,15:35:28,22.216,22216,2011-Chinese Grand Prix,heidfeld
843,5,1,19,15:37:31,22.485,22485,2011-Chinese Grand Prix,kovalainen
843,15,1,20,15:39:24,23.029,23029,2011-Chinese Grand Prix,trulli
843,816,1,20,15:39:50,22.901,22901,2011-Chinese Grand Prix,ambrosio
843,24,2,21,15:42:05,24.467,24467,2011-Chinese Grand Prix,liuzzi
843,39,1,23,15:45:28,26.049,26049,2011-Chinese Grand Prix,karthikeyan
843,18,2,24,15:45:35,20.758,20758,2011-Chinese Grand Prix,button
843,3,2,25,15:47:13,22.005,22005,2011-Chinese Grand Prix,rosberg
843,1,2,25,15:47:20,20.533,20533,2011-Chinese Grand Prix,hamilton
843,17,2,25,15:47:44,21.132,21132,2011-Chinese Grand Prix,webber
843,813,2,25,15:48:09,22.062,22062,2011-Chinese Grand Prix,maldonado
843,30,2,26,15:49:15,21.964,21964,2011-Chinese Grand Prix,michael_schumacher
843,10,2,28,15:54:22,21.908,21908,2011-Chinese Grand Prix,glock
843,16,2,30,15:56:26,21.058,21058,2011-Chinese Grand Prix,sutil
843,155,2,30,15:56:28,21.936,21936,2011-Chinese Grand Prix,kobayashi
843,2,2,30,15:56:29,21.821,21821,2011-Chinese Grand Prix,heidfeld
843,20,2,31,15:57:37,21.533,21533,2011-Chinese Grand Prix,vettel
843,4,2,32,15:59:39,21.251,21251,2011-Chinese Grand Prix,alonso
843,814,2,32,15:59:51,21.218,21218,2011-Chinese Grand Prix,resta
843,13,2,33,16:01:04,21.168,21168,2011-Chinese Grand Prix,massa
843,67,3,33,16:02:13,21.928,21928,2011-Chinese Grand Prix,buemi
843,816,2,34,16:05:10,22.802,22802,2011-Chinese Grand Prix,ambrosio
843,22,2,35,16:05:24,21.481,21481,2011-Chinese Grand Prix,barrichello
843,815,2,36,16:06:55,23.397,23397,2011-Chinese Grand Prix,perez
843,18,3,37,16:08:00,21.237,21237,2011-Chinese Grand Prix,button
843,808,2,37,16:08:34,22.005,22005,2011-Chinese Grand Prix,petrov
843,1,3,38,16:09:38,20.567,20567,2011-Chinese Grand Prix,hamilton
843,3,3,39,16:11:19,20.72,20720,2011-Chinese Grand Prix,rosberg
843,30,3,39,16:11:49,21.4,21400,2011-Chinese Grand Prix,michael_schumacher
843,17,3,40,16:13:29,21.091,21091,2011-Chinese Grand Prix,webber
843,10,3,39,16:14:17,33.827,33827,2011-Chinese Grand Prix,glock
843,5,2,40,16:14:27,21.89,21890,2011-Chinese Grand Prix,kovalainen
843,813,3,40,16:14:36,27.62,27620,2011-Chinese Grand Prix,maldonado
843,15,2,42,16:18:14,22.26,22260,2011-Chinese Grand Prix,trulli
843,24,3,45,16:25:39,23.499,23499,2011-Chinese Grand Prix,liuzzi
843,16,3,47,16:26:24,28.708,28708,2011-Chinese Grand Prix,sutil
843,815,3,48,16:28:01,13.9,13900,2011-Chinese Grand Prix,perez
843,815,4,50,16:31:39,28.845,28845,2011-Chinese Grand Prix,perez
844,815,1,1,15:05:18,29.27,29270,2011-Turkish Grand Prix,perez
844,30,1,2,15:06:35,30.182,30182,2011-Turkish Grand Prix,michael_schumacher
844,808,1,8,15:16:06,21.422,21422,2011-Turkish Grand Prix,petrov
844,13,1,9,15:17:37,22.022,22022,2011-Turkish Grand Prix,massa
844,1,1,9,15:17:38,20.833,20833,2011-Turkish Grand Prix,hamilton
844,67,1,9,15:17:47,21.769,21769,2011-Turkish Grand Prix,buemi
844,17,1,10,15:19:04,21.05,21050,2011-Turkish Grand Prix,webber
844,4,1,10,15:19:05,21.308,21308,2011-Turkish Grand Prix,alonso
844,3,1,10,15:19:09,22.573,22573,2011-Turkish Grand Prix,rosberg
844,2,1,10,15:19:16,22.3,22300,2011-Turkish Grand Prix,heidfeld
844,22,1,10,15:19:20,22.717,22717,2011-Turkish Grand Prix,barrichello
844,16,1,10,15:19:22,21.649,21649,2011-Turkish Grand Prix,sutil
844,20,1,11,15:20:32,20.623,20623,2011-Turkish Grand Prix,vettel
844,814,1,11,15:21:00,20.775,20775,2011-Turkish Grand Prix,resta
844,813,1,11,15:21:09,23.881,23881,2011-Turkish Grand Prix,maldonado
844,18,1,13,15:23:57,21.368,21368,2011-Turkish Grand Prix,button
844,155,1,13,15:24:09,21.82,21820,2011-Turkish Grand Prix,kobayashi
844,153,1,13,15:24:25,22.713,22713,2011-Turkish Grand Prix,alguersuari
844,15,1,13,15:24:28,23.066,23066,2011-Turkish Grand Prix,trulli
844,30,2,14,15:26:02,20.907,20907,2011-Turkish Grand Prix,michael_schumacher
844,39,1,14,15:26:26,27.353,27353,2011-Turkish Grand Prix,karthikeyan
844,5,1,15,15:27:42,22.854,22854,2011-Turkish Grand Prix,kovalainen
844,24,1,15,15:28:03,24.634,24634,2011-Turkish Grand Prix,liuzzi
844,815,2,16,15:29:30,22.895,22895,2011-Turkish Grand Prix,perez
844,816,1,16,15:29:37,22.779,22779,2011-Turkish Grand Prix,ambrosio
844,24,2,16,15:30:57,56.611,56611,2011-Turkish Grand Prix,liuzzi
844,808,2,19,15:33:42,21.323,21323,2011-Turkish Grand Prix,petrov
844,1,2,20,15:35:09,21.075,21075,2011-Turkish Grand Prix,hamilton
844,17,2,21,15:36:27,20.421,20421,2011-Turkish Grand Prix,webber
844,3,2,22,15:38:24,20.927,20927,2011-Turkish Grand Prix,rosberg
844,2,2,22,15:38:25,21.919,21919,2011-Turkish Grand Prix,heidfeld
844,4,2,23,15:39:35,21.732,21732,2011-Turkish Grand Prix,alonso
844,13,2,23,15:39:58,21.322,21322,2011-Turkish Grand Prix,massa
844,67,2,23,15:40:07,22.128,22128,2011-Turkish Grand Prix,buemi
844,155,2,23,15:40:15,23.455,23455,2011-Turkish Grand Prix,kobayashi
844,22,2,24,15:41:43,22.868,22868,2011-Turkish Grand Prix,barrichello
844,814,2,24,15:41:50,20.93,20930,2011-Turkish Grand Prix,resta
844,20,2,25,15:42:31,20.112,20112,2011-Turkish Grand Prix,vettel
844,16,2,25,15:43:21,21.084,21084,2011-Turkish Grand Prix,sutil
844,813,2,25,15:43:41,22.555,22555,2011-Turkish Grand Prix,maldonado
844,15,2,25,15:43:47,22.862,22862,2011-Turkish Grand Prix,trulli
844,18,2,26,15:44:37,22.639,22639,2011-Turkish Grand Prix,button
844,39,2,27,15:47:59,24.962,24962,2011-Turkish Grand Prix,karthikeyan
844,153,2,29,15:49:46,21.826,21826,2011-Turkish Grand Prix,alguersuari
844,30,3,30,15:51:13,20.379,20379,2011-Turkish Grand Prix,michael_schumacher
844,5,2,31,15:53:27,21.633,21633,2011-Turkish Grand Prix,kovalainen
844,814,3,32,15:54:38,20.887,20887,2011-Turkish Grand Prix,resta
844,815,3,32,15:54:42,22.365,22365,2011-Turkish Grand Prix,perez
844,3,3,33,15:55:49,20.949,20949,2011-Turkish Grand Prix,rosberg
844,1,3,34,15:57:04,35.688,35688,2011-Turkish Grand Prix,hamilton
844,816,2,33,15:57:20,24.837,24837,2011-Turkish Grand Prix,ambrosio
844,808,3,34,15:57:21,21.838,21838,2011-Turkish Grand Prix,petrov
844,13,3,34,15:57:22,23.471,23471,2011-Turkish Grand Prix,massa
844,17,3,35,15:58:20,20.843,20843,2011-Turkish Grand Prix,webber
844,4,3,36,15:59:49,21.702,21702,2011-Turkish Grand Prix,alonso
844,2,3,36,16:00:31,20.872,20872,2011-Turkish Grand Prix,heidfeld
844,24,3,35,16:02:57,25.125,25125,2011-Turkish Grand Prix,liuzzi
844,155,3,38,16:03:58,22.456,22456,2011-Turkish Grand Prix,kobayashi
844,18,3,39,16:05:05,21.417,21417,2011-Turkish Grand Prix,button
844,153,3,39,16:05:31,21.986,21986,2011-Turkish Grand Prix,alguersuari
844,20,3,40,16:05:46,20.385,20385,2011-Turkish Grand Prix,vettel
844,15,3,39,16:06:10,22.219,22219,2011-Turkish Grand Prix,trulli
844,67,3,40,16:06:48,22.032,22032,2011-Turkish Grand Prix,buemi
844,22,3,40,16:07:01,21.687,21687,2011-Turkish Grand Prix,barrichello
844,16,3,40,16:07:05,21.006,21006,2011-Turkish Grand Prix,sutil
844,24,4,37,16:07:22,43.603,43603,2011-Turkish Grand Prix,liuzzi
844,813,3,41,16:09:04,21.827,21827,2011-Turkish Grand Prix,maldonado
844,815,4,42,16:10:21,21.715,21715,2011-Turkish Grand Prix,perez
844,3,4,44,16:12:55,20.308,20308,2011-Turkish Grand Prix,rosberg
844,814,4,44,16:13:28,21.403,21403,2011-Turkish Grand Prix,resta
844,17,4,45,16:13:49,22.087,22087,2011-Turkish Grand Prix,webber
844,808,4,45,16:14:37,21.662,21662,2011-Turkish Grand Prix,petrov
844,30,4,45,16:14:46,20.597,20597,2011-Turkish Grand Prix,michael_schumacher
844,4,4,46,16:15:17,21.379,21379,2011-Turkish Grand Prix,alonso
844,813,4,45,16:15:30,13.925,13925,2011-Turkish Grand Prix,maldonado
844,1,4,46,16:15:51,22.041,22041,2011-Turkish Grand Prix,hamilton
844,2,4,46,16:16:10,21.884,21884,2011-Turkish Grand Prix,heidfeld
844,13,4,46,16:16:13,26.685,26685,2011-Turkish Grand Prix,massa
844,20,4,47,16:16:40,20.489,20489,2011-Turkish Grand Prix,vettel
844,39,3,45,16:17:26,24.474,24474,2011-Turkish Grand Prix,karthikeyan
844,5,3,53,16:28:36,23.114,23114,2011-Turkish Grand Prix,kovalainen
844,153,4,55,16:30:31,21.931,21931,2011-Turkish Grand Prix,alguersuari
845,155,1,1,14:05:11,24.871,24871,2011-Spanish Grand Prix,kobayashi
845,815,1,7,14:14:14,23.592,23592,2011-Spanish Grand Prix,perez
845,813,1,8,14:15:48,22.689,22689,2011-Spanish Grand Prix,maldonado
845,20,1,9,14:16:54,20.253,20253,2011-Spanish Grand Prix,vettel
845,67,1,9,14:17:17,20.818,20818,2011-Spanish Grand Prix,buemi
845,4,1,10,14:18:23,20.567,20567,2011-Spanish Grand Prix,alonso
845,17,1,10,14:18:27,20.881,20881,2011-Spanish Grand Prix,webber
845,30,1,10,14:18:43,20.084,20084,2011-Spanish Grand Prix,michael_schumacher
845,1,1,11,14:19:57,19.761,19761,2011-Spanish Grand Prix,hamilton
845,808,1,11,14:20:14,21.856,21856,2011-Spanish Grand Prix,petrov
845,3,1,11,14:20:17,20.647,20647,2011-Spanish Grand Prix,rosberg
845,13,1,11,14:20:19,20.8,20800,2011-Spanish Grand Prix,massa
845,153,1,11,14:20:28,20.741,20741,2011-Spanish Grand Prix,alguersuari
845,22,1,11,14:20:48,29.936,29936,2011-Spanish Grand Prix,barrichello
845,16,1,13,14:23:57,20.773,20773,2011-Spanish Grand Prix,sutil
845,18,1,14,14:24:51,20.015,20015,2011-Spanish Grand Prix,button
845,39,1,14,14:25:56,24.843,24843,2011-Spanish Grand Prix,karthikeyan
845,814,1,15,14:26:40,20.07,20070,2011-Spanish Grand Prix,resta
845,15,1,15,14:26:50,22.364,22364,2011-Spanish Grand Prix,trulli
845,5,1,16,14:28:30,21.019,21019,2011-Spanish Grand Prix,kovalainen
845,24,1,16,14:28:55,23.157,23157,2011-Spanish Grand Prix,liuzzi
845,10,1,16,14:29:00,22.744,22744,2011-Spanish Grand Prix,glock
845,816,1,17,14:30:41,23.176,23176,2011-Spanish Grand Prix,ambrosio
845,20,2,18,14:30:44,19.887,19887,2011-Spanish Grand Prix,vettel
845,4,2,19,14:32:13,20.238,20238,2011-Spanish Grand Prix,alonso
845,17,2,19,14:32:16,20.079,20079,2011-Spanish Grand Prix,webber
845,813,2,20,14:34:36,24.821,24821,2011-Spanish Grand Prix,maldonado
845,13,2,21,14:35:51,21.635,21635,2011-Spanish Grand Prix,massa
845,2,1,21,14:36:21,21.322,21322,2011-Spanish Grand Prix,heidfeld
845,1,2,23,14:38:08,20.235,20235,2011-Spanish Grand Prix,hamilton
845,22,2,23,14:39:40,21.226,21226,2011-Spanish Grand Prix,barrichello
845,153,2,24,14:40:47,20.872,20872,2011-Spanish Grand Prix,alguersuari
845,67,2,25,14:42:10,24.745,24745,2011-Spanish Grand Prix,buemi
845,155,2,25,14:42:46,21.128,21128,2011-Spanish Grand Prix,kobayashi
845,30,2,26,14:43:25,20.487,20487,2011-Spanish Grand Prix,michael_schumacher
845,808,2,26,14:43:33,24.232,24232,2011-Spanish Grand Prix,petrov
845,3,2,27,14:45:01,19.534,19534,2011-Spanish Grand Prix,rosberg
845,4,3,29,14:47:26,20.738,20738,2011-Spanish Grand Prix,alonso
845,17,3,29,14:47:27,20.279,20279,2011-Spanish Grand Prix,webber
845,5,2,28,14:47:28,20.807,20807,2011-Spanish Grand Prix,kovalainen
845,815,2,29,14:48:40,21.143,21143,2011-Spanish Grand Prix,perez
845,15,2,29,14:48:41,21.723,21723,2011-Spanish Grand Prix,trulli
845,39,2,28,14:48:52,24.448,24448,2011-Spanish Grand Prix,karthikeyan
845,18,2,30,14:49:06,20.763,20763,2011-Spanish Grand Prix,button
845,16,2,30,14:50:19,20.267,20267,2011-Spanish Grand Prix,sutil
845,814,2,32,14:53:02,20.126,20126,2011-Spanish Grand Prix,resta
845,20,3,34,14:54:42,20.426,20426,2011-Spanish Grand Prix,vettel
845,1,3,35,14:56:14,20.473,20473,2011-Spanish Grand Prix,hamilton
845,816,2,34,14:58:05,22.982,22982,2011-Spanish Grand Prix,ambrosio
845,22,3,35,14:58:09,20.65,20650,2011-Spanish Grand Prix,barrichello
845,13,3,36,14:58:48,22.419,22419,2011-Spanish Grand Prix,massa
845,813,3,36,14:59:14,21.574,21574,2011-Spanish Grand Prix,maldonado
845,2,2,36,14:59:22,21.953,21953,2011-Spanish Grand Prix,heidfeld
845,153,3,36,14:59:25,21.019,21019,2011-Spanish Grand Prix,alguersuari
845,4,4,39,15:02:54,20.38,20380,2011-Spanish Grand Prix,alonso
845,10,2,38,15:03:54,21.632,21632,2011-Spanish Grand Prix,glock
845,30,3,41,15:06:21,20.451,20451,2011-Spanish Grand Prix,michael_schumacher
845,808,3,41,15:06:36,21.739,21739,2011-Spanish Grand Prix,petrov
845,5,3,41,15:07:42,23.068,23068,2011-Spanish Grand Prix,kovalainen
845,3,3,42,15:07:53,20.395,20395,2011-Spanish Grand Prix,rosberg
845,67,3,42,15:08:31,20.819,20819,2011-Spanish Grand Prix,buemi
845,15,3,43,15:10:27,23.001,23001,2011-Spanish Grand Prix,trulli
845,155,3,44,15:11:40,20.5,20500,2011-Spanish Grand Prix,kobayashi
845,17,4,47,15:14:50,19.984,19984,2011-Spanish Grand Prix,webber
845,20,4,48,15:15:41,20.292,20292,2011-Spanish Grand Prix,vettel
845,815,3,47,15:16:00,21.829,21829,2011-Spanish Grand Prix,perez
845,18,3,48,15:16:10,20.107,20107,2011-Spanish Grand Prix,button
845,1,4,49,15:17:11,20.988,20988,2011-Spanish Grand Prix,hamilton
845,16,3,48,15:17:54,23.23,23230,2011-Spanish Grand Prix,sutil
845,39,3,47,15:19:38,24.298,24298,2011-Spanish Grand Prix,karthikeyan
845,2,3,50,15:20:32,20.796,20796,2011-Spanish Grand Prix,heidfeld
845,153,4,50,15:21:09,23.143,23143,2011-Spanish Grand Prix,alguersuari
845,816,3,49,15:21:44,21.708,21708,2011-Spanish Grand Prix,ambrosio
845,814,3,51,15:22:03,20.573,20573,2011-Spanish Grand Prix,resta
845,813,4,53,15:25:26,22.077,22077,2011-Spanish Grand Prix,maldonado
845,10,3,53,15:27:29,21.17,21170,2011-Spanish Grand Prix,glock
845,22,4,54,15:27:32,20.637,20637,2011-Spanish Grand Prix,barrichello
846,30,1,12,14:19:30,35.084,35084,2011-Monaco Grand Prix,michael_schumacher
846,18,1,15,14:22:57,25.28,25280,2011-Monaco Grand Prix,button
846,3,1,15,14:23:33,25.189,25189,2011-Monaco Grand Prix,rosberg
846,20,1,16,14:24:15,28.536,28536,2011-Monaco Grand Prix,vettel
846,17,1,16,14:24:32,37.735,37735,2011-Monaco Grand Prix,webber
846,4,1,17,14:25:41,25.352,25352,2011-Monaco Grand Prix,alonso
846,5,1,19,14:29:21,26.477,26477,2011-Monaco Grand Prix,kovalainen
846,814,1,20,14:30:24,24.97,24970,2011-Monaco Grand Prix,resta
846,1,1,22,14:33:00,31.445,31445,2011-Monaco Grand Prix,hamilton
846,10,1,22,14:33:33,26.827,26827,2011-Monaco Grand Prix,glock
846,15,1,24,14:36:13,25.595,25595,2011-Monaco Grand Prix,trulli
846,813,1,25,14:37:09,26.468,26468,2011-Monaco Grand Prix,maldonado
846,13,1,26,14:38:20,26.615,26615,2011-Monaco Grand Prix,massa
846,39,1,25,14:38:46,28.325,28325,2011-Monaco Grand Prix,karthikeyan
846,814,2,27,14:40:23,19.36,19360,2011-Monaco Grand Prix,resta
846,808,1,28,14:41:17,28.856,28856,2011-Monaco Grand Prix,petrov
846,153,1,29,14:43:07,25.907,25907,2011-Monaco Grand Prix,alguersuari
846,22,1,32,14:46:47,25.921,25921,2011-Monaco Grand Prix,barrichello
846,18,2,33,14:46:57,26.421,26421,2011-Monaco Grand Prix,button
846,814,3,32,14:47:35,47.226,47226,2011-Monaco Grand Prix,resta
846,2,1,33,14:48:15,25.851,25851,2011-Monaco Grand Prix,heidfeld
846,67,1,33,14:48:16,26.073,26073,2011-Monaco Grand Prix,buemi
846,4,2,34,14:48:45,31.382,31382,2011-Monaco Grand Prix,alonso
846,3,2,33,14:48:50,25.31,25310,2011-Monaco Grand Prix,rosberg
846,24,1,32,14:49:02,28.298,28298,2011-Monaco Grand Prix,liuzzi
846,816,1,33,14:49:39,27.577,27577,2011-Monaco Grand Prix,ambrosio
846,155,1,34,14:49:49,28.642,28642,2011-Monaco Grand Prix,kobayashi
846,16,1,34,14:49:51,25.037,25037,2011-Monaco Grand Prix,sutil
846,39,2,33,14:51:08,39.917,39917,2011-Monaco Grand Prix,karthikeyan
846,1,2,43,15:03:45,19.347,19347,2011-Monaco Grand Prix,hamilton
